year,department,value,activity
2016,Guaviare,5.86,Información y comunicaciones
2016,Huila,328.09,Información y comunicaciones
2016,La Guajira,84.96,Información y comunicaciones
2016,Magdalena,261.61,Información y comunicaciones
2016,Meta,309.91,Información y comunicaciones
2016,Nariño,224.79,Información y comunicaciones
2016,Norte de Santander,238.82,Información y comunicaciones
2016,Putumayo,11.85,Información y comunicaciones
2016,Quindío,152.7,Información y comunicaciones
2016,Risaralda,416.23,Información y comunicaciones
2016,"San Andrés, Providencia y Santa Catalina (Archipiélago)",16.2,Información y comunicaciones
2016,Santander,1407.93,Información y comunicaciones
2016,Sucre,158.81,Información y comunicaciones
2016,Tolima,461.71,Información y comunicaciones
2016,Valle del Cauca,2086.63,Información y comunicaciones
2016,Vaupés,0.22,Información y comunicaciones
2016,Vichada,3.54,Información y comunicaciones
2016,Amazonas,15.06,Actividades financieras y de seguros
2016,Antioquia,5686.83,Actividades financieras y de seguros
2016,Arauca,60.22,Actividades financieras y de seguros
2016,Atlántico,1499.95,Actividades financieras y de seguros
2016,Bogotá D.C.,17717.11,Actividades financieras y de seguros
2016,Bolívar,668.52,Actividades financieras y de seguros
2016,Boyacá,411.16,Actividades financieras y de seguros
2016,Caldas,397.26,Actividades financieras y de seguros
2016,Caquetá,85.64,Actividades financieras y de seguros
2016,Casanare,164.51,Actividades financieras y de seguros
2016,Cauca,251.63,Actividades financieras y de seguros
2016,Cesar,263.66,Actividades financieras y de seguros
2016,Chocó,62.97,Actividades financieras y de seguros
2016,Córdoba,321.72,Actividades financieras y de seguros
2016,Cundinamarca,602.32,Actividades financieras y de seguros
2016,Guainía,6.0,Actividades financieras y de seguros
2016,Guaviare,12.84,Actividades financieras y de seguros
2016,Huila,363.93,Actividades financieras y de seguros
2016,La Guajira,134.25,Actividades financieras y de seguros
2016,Magdalena,280.6,Actividades financieras y de seguros
2016,Meta,433.61,Actividades financieras y de seguros
2016,Nariño,350.67,Actividades financieras y de seguros
2016,Norte de Santander,378.51,Actividades financieras y de seguros
2016,Putumayo,52.84,Actividades financieras y de seguros
2016,Quindío,190.26,Actividades financieras y de seguros
2016,Risaralda,457.31,Actividades financieras y de seguros
2016,"San Andrés, Providencia y Santa Catalina (Archipiélago)",35.03,Actividades financieras y de seguros
2016,Santander,1237.36,Actividades financieras y de seguros
2016,Sucre,163.82,Actividades financieras y de seguros
2016,Tolima,463.69,Actividades financieras y de seguros
2016,Valle del Cauca,2944.53,Actividades financieras y de seguros
2016,Vaupés,2.44,Actividades financieras y de seguros
2016,Vichada,9.76,Actividades financieras y de seguros
2016,Amazonas,22.88,Actividades inmobiliarias
2016,Antioquia,10295.77,Actividades inmobiliarias
2016,Arauca,150.37,Actividades inmobiliarias
2016,Atlántico,2539.3,Actividades inmobiliarias
2016,Bogotá D.C.,28334.48,Actividades inmobiliarias
2016,Bolívar,1884.59,Actividades inmobiliarias
2016,Boyacá,1224.91,Actividades inmobiliarias
2016,Caldas,867.94,Actividades inmobiliarias
2016,Caquetá,248.94,Actividades inmobiliarias
2016,Casanare,348.9,Actividades inmobiliarias
2016,Cauca,692.5,Actividades inmobiliarias
2016,Cesar,746.76,Actividades inmobiliarias
2016,Chocó,68.35,Actividades inmobiliarias
2016,Córdoba,483.3,Actividades inmobiliarias
2016,Cundinamarca,2128.93,Actividades inmobiliarias
2016,Guainía,8.99,Actividades inmobiliarias
2016,Guaviare,30.49,Actividades inmobiliarias
2016,Huila,759.53,Actividades inmobiliarias
2016,La Guajira,355.6,Actividades inmobiliarias
2016,Magdalena,681.92,Actividades inmobiliarias
2016,Meta,872.9,Actividades inmobiliarias
2016,Nariño,1008.42,Actividades inmobiliarias
2016,Norte de Santander,1211.17,Actividades inmobiliarias
2016,Putumayo,144.18,Actividades inmobiliarias
2016,Quindío,700.31,Actividades inmobiliarias
2016,Risaralda,923.03,Actividades inmobiliarias
2016,"San Andrés, Providencia y Santa Catalina (Archipiélago)",61.06,Actividades inmobiliarias
2016,Santander,4012.86,Actividades inmobiliarias
2016,Sucre,380.62,Actividades inmobiliarias
2016,Tolima,1018.98,Actividades inmobiliarias
2016,Valle del Cauca,10048.52,Actividades inmobiliarias
2016,Vaupés,9.57,Actividades inmobiliarias
2016,Vichada,22.94,Actividades inmobiliarias
2016,Amazonas,2.25,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Antioquia,10335.69,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Arauca,19.12,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Atlántico,2561.01,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Bogotá D.C.,18655.73,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Bolívar,1945.75,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Boyacá,966.52,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Caldas,975.16,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Caquetá,105.29,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Casanare,132.31,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Cauca,1144.63,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Cesar,596.61,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Chocó,3.46,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Córdoba,1012.79,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Cundinamarca,2757.05,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Guainía,1.1,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Guaviare,2.21,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Huila,578.9,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,La Guajira,22.62,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Magdalena,385.82,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Meta,670.41,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Nariño,428.98,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Norte de Santander,434.91,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Putumayo,47.8,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Quindío,322.23,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Risaralda,1141.92,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,"San Andrés, Providencia y Santa Catalina (Archipiélago)",45.0,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Santander,2196.21,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Sucre,160.67,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Tolima,879.6,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Valle del Cauca,7458.85,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Vaupés,1.11,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Vichada,3.28,"Actividades profesionales, científicas y técnicas; actividades de servicios administrativos y de apoyo"
2016,Amazonas,187.72,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Antioquia,13001.95,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Arauca,633.7,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Atlántico,5311.72,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Bogotá D.C.,30471.63,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Bolívar,4904.85,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Boyacá,2821.4,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Caldas,1979.07,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Caquetá,984.34,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Casanare,950.46,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Cauca,2813.84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
2016,Cesar,2357.84,Administración pública y defensa; planes de seguridad social de afiliación obligatoria; educación; actividades de atención de la salud humana y de servicios sociales
